,fatrCode,facilityId,measDate,weeks,fldCode,sectCode,itemCode,senVal,ymd,cntCollect,num
36448,HE,PF_0010019_01,2020-02-15 08:00:00,"(2020, 7)",FG,EO,80300,84.4,20200215,20,36439
36449,EI,PF_0010019_01,2020-02-15 08:00:00,"(2020, 7)",FG,NT,80300,2.9,20200215,20,36437
36450,HE,PF_0010019_01,2020-02-15 09:00:00,"(2020, 7)",FG,EO,80300,64.95,20200215,19,36461
36451,EI,PF_0010019_01,2020-02-15 09:00:00,"(2020, 7)",FG,NT,80300,2.9,20200215,19,36468
36452,PL,PF_0010019_01,2020-02-15 09:00:00,"(2020, 7)",FG,EL,80300,5.64,20200215,19,36467
36453,SI,PF_0010019_01,2020-02-15 09:00:00,"(2020, 7)",FG,NT,80300,20.0,20200215,19,36466
36454,RP,PF_0010019_01,2020-02-15 09:00:00,"(2020, 7)",FG,EO,80300,0.0,20200215,19,36465
36455,TE,PF_0010019_01,2020-02-15 09:00:00,"(2020, 7)",FG,EO,80300,14.68,20200215,19,36464
36456,HI,PF_0010019_01,2020-02-15 09:00:00,"(2020, 7)",FG,EI,80300,89.65,20200215,19,36463
36457,SO,PF_0010019_01,2020-02-15 09:00:00,"(2020, 7)",FG,NT,80300,300.0,20200215,19,36462
36458,HL,PF_0010019_01,2020-02-15 09:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,19,36460
36459,TI,PF_0010019_01,2020-02-15 09:00:00,"(2020, 7)",FG,EI,80300,20.99,20200215,19,36453
36460,TL,PF_0010019_01,2020-02-15 09:00:00,"(2020, 7)",FG,NT,80300,90.0,20200215,19,36458
36461,WS,PF_0010019_01,2020-02-15 09:00:00,"(2020, 7)",FG,EO,80300,1.27,20200215,19,36457
36462,EO,PF_0010019_01,2020-02-15 09:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,19,36456
36463,CI,PF_0010019_01,2020-02-15 09:00:00,"(2020, 7)",FG,EI,80300,521.05,20200215,19,36455
36464,WD,PF_0010019_01,2020-02-15 09:00:00,"(2020, 7)",FG,EO,80300,3.05,20200215,19,36454
36465,PO,PF_0010019_01,2020-02-15 09:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,19,36452
36466,PI,PF_0010019_01,2020-02-15 09:00:00,"(2020, 7)",FG,NT,80300,5.5,20200215,19,36451
36467,EL,PF_0010019_01,2020-02-15 09:00:00,"(2020, 7)",FG,EL,80300,2.83,20200215,19,36459
36468,TL,PF_0010019_01,2020-02-15 10:00:00,"(2020, 7)",FG,NT,80300,90.0,20200215,20,36480
36469,SI,PF_0010019_01,2020-02-15 10:00:00,"(2020, 7)",FG,NT,80300,20.0,20200215,20,36481
36470,SO,PF_0010019_01,2020-02-15 10:00:00,"(2020, 7)",FG,NT,80300,300.0,20200215,20,36482
36471,PI,PF_0010019_01,2020-02-15 10:00:00,"(2020, 7)",FG,NT,80300,5.5,20200215,20,36486
36472,PO,PF_0010019_01,2020-02-15 10:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,20,36484
36473,RP,PF_0010019_01,2020-02-15 10:00:00,"(2020, 7)",FG,EO,80300,0.0,20200215,20,36485
36474,TI,PF_0010019_01,2020-02-15 10:00:00,"(2020, 7)",FG,EI,80300,23.05,20200215,20,36479
36475,PL,PF_0010019_01,2020-02-15 10:00:00,"(2020, 7)",FG,EL,80300,5.46,20200215,20,36483
36476,TE,PF_0010019_01,2020-02-15 10:00:00,"(2020, 7)",FG,EO,80300,20.37,20200215,20,36478
36477,HI,PF_0010019_01,2020-02-15 10:00:00,"(2020, 7)",FG,EI,80300,81.61,20200215,20,36470
36478,WD,PF_0010019_01,2020-02-15 10:00:00,"(2020, 7)",FG,EO,80300,2.75,20200215,20,36476
36479,HL,PF_0010019_01,2020-02-15 10:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,20,36469
36480,EO,PF_0010019_01,2020-02-15 10:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,20,36471
36481,HE,PF_0010019_01,2020-02-15 10:00:00,"(2020, 7)",FG,EO,80300,43.7,20200215,20,36472
36482,WS,PF_0010019_01,2020-02-15 10:00:00,"(2020, 7)",FG,EO,80300,3.12,20200215,20,36477
36483,EI,PF_0010019_01,2020-02-15 10:00:00,"(2020, 7)",FG,NT,80300,2.9,20200215,20,36474
36484,EL,PF_0010019_01,2020-02-15 10:00:00,"(2020, 7)",FG,EL,80300,2.91,20200215,20,36475
36485,CI,PF_0010019_01,2020-02-15 10:00:00,"(2020, 7)",FG,EI,80300,388.7,20200215,20,36473
36486,PI,PF_0010019_01,2020-02-15 11:00:00,"(2020, 7)",FG,NT,80300,5.5,20200215,20,36504
36487,TE,PF_0010019_01,2020-02-15 11:00:00,"(2020, 7)",FG,EO,80300,22.03,20200215,20,36496
36488,PO,PF_0010019_01,2020-02-15 11:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,20,36502
36489,PL,PF_0010019_01,2020-02-15 11:00:00,"(2020, 7)",FG,EL,80300,5.55,20200215,20,36501
36490,SO,PF_0010019_01,2020-02-15 11:00:00,"(2020, 7)",FG,NT,80300,300.0,20200215,20,36500
36491,SI,PF_0010019_01,2020-02-15 11:00:00,"(2020, 7)",FG,NT,80300,20.0,20200215,20,36499
36492,TL,PF_0010019_01,2020-02-15 11:00:00,"(2020, 7)",FG,NT,80300,90.0,20200215,20,36498
36493,TI,PF_0010019_01,2020-02-15 11:00:00,"(2020, 7)",FG,EI,80300,24.55,20200215,20,36497
36494,RP,PF_0010019_01,2020-02-15 11:00:00,"(2020, 7)",FG,EO,80300,0.0,20200215,20,36503
36495,WS,PF_0010019_01,2020-02-15 11:00:00,"(2020, 7)",FG,EO,80300,2.07,20200215,20,36495
36496,EL,PF_0010019_01,2020-02-15 11:00:00,"(2020, 7)",FG,EL,80300,2.91,20200215,20,36493
36497,EI,PF_0010019_01,2020-02-15 11:00:00,"(2020, 7)",FG,NT,80300,2.9,20200215,20,36492
36498,CI,PF_0010019_01,2020-02-15 11:00:00,"(2020, 7)",FG,EI,80300,306.1,20200215,20,36491
36499,HE,PF_0010019_01,2020-02-15 11:00:00,"(2020, 7)",FG,EO,80300,35.0,20200215,20,36490
36500,EO,PF_0010019_01,2020-02-15 11:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,20,36489
36501,HI,PF_0010019_01,2020-02-15 11:00:00,"(2020, 7)",FG,EI,80300,70.69,20200215,20,36488
36502,HL,PF_0010019_01,2020-02-15 11:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,20,36487
36503,WD,PF_0010019_01,2020-02-15 11:00:00,"(2020, 7)",FG,EO,80300,2.9,20200215,20,36494
36504,TI,PF_0010019_01,2020-02-15 12:00:00,"(2020, 7)",FG,EI,80300,24.33,20200215,20,36515
36505,RP,PF_0010019_01,2020-02-15 12:00:00,"(2020, 7)",FG,EO,80300,0.0,20200215,20,36521
36506,PO,PF_0010019_01,2020-02-15 12:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,20,36520
36507,PL,PF_0010019_01,2020-02-15 12:00:00,"(2020, 7)",FG,EL,80300,5.48,20200215,20,36519
36508,SO,PF_0010019_01,2020-02-15 12:00:00,"(2020, 7)",FG,NT,80300,300.0,20200215,20,36518
36509,SI,PF_0010019_01,2020-02-15 12:00:00,"(2020, 7)",FG,NT,80300,20.0,20200215,20,36517
36510,PI,PF_0010019_01,2020-02-15 12:00:00,"(2020, 7)",FG,NT,80300,5.5,20200215,20,36522
36511,TE,PF_0010019_01,2020-02-15 12:00:00,"(2020, 7)",FG,EO,80300,22.91,20200215,20,36514
36512,TL,PF_0010019_01,2020-02-15 12:00:00,"(2020, 7)",FG,NT,80300,90.0,20200215,20,36516
36513,WD,PF_0010019_01,2020-02-15 12:00:00,"(2020, 7)",FG,EO,80300,3.15,20200215,20,36512
36514,HL,PF_0010019_01,2020-02-15 12:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,20,36505
36515,HI,PF_0010019_01,2020-02-15 12:00:00,"(2020, 7)",FG,EI,80300,56.03,20200215,20,36506
36516,EO,PF_0010019_01,2020-02-15 12:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,20,36507
36517,WS,PF_0010019_01,2020-02-15 12:00:00,"(2020, 7)",FG,EO,80300,3.56,20200215,20,36513
36518,CI,PF_0010019_01,2020-02-15 12:00:00,"(2020, 7)",FG,EI,80300,286.85,20200215,20,36509
36519,EI,PF_0010019_01,2020-02-15 12:00:00,"(2020, 7)",FG,NT,80300,2.9,20200215,20,36510
36520,EL,PF_0010019_01,2020-02-15 12:00:00,"(2020, 7)",FG,EL,80300,2.87,20200215,20,36511
36521,HE,PF_0010019_01,2020-02-15 12:00:00,"(2020, 7)",FG,EO,80300,34.25,20200215,20,36508
36522,PI,PF_0010019_01,2020-02-15 13:00:00,"(2020, 7)",FG,NT,80300,5.5,20200215,19,36540
36523,RP,PF_0010019_01,2020-02-15 13:00:00,"(2020, 7)",FG,EO,80300,0.0,20200215,19,36539
36524,PO,PF_0010019_01,2020-02-15 13:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,19,36538
36525,PL,PF_0010019_01,2020-02-15 13:00:00,"(2020, 7)",FG,EL,80300,5.49,20200215,19,36537
36526,SO,PF_0010019_01,2020-02-15 13:00:00,"(2020, 7)",FG,NT,80300,300.0,20200215,19,36536
36527,SI,PF_0010019_01,2020-02-15 13:00:00,"(2020, 7)",FG,NT,80300,20.0,20200215,19,36535
36528,TL,PF_0010019_01,2020-02-15 13:00:00,"(2020, 7)",FG,NT,80300,90.0,20200215,19,36534
36529,TE,PF_0010019_01,2020-02-15 13:00:00,"(2020, 7)",FG,EO,80300,19.02,20200215,19,36532
36530,TI,PF_0010019_01,2020-02-15 13:00:00,"(2020, 7)",FG,EI,80300,22.71,20200215,19,36533
36531,WD,PF_0010019_01,2020-02-15 13:00:00,"(2020, 7)",FG,EO,80300,3.0,20200215,19,36530
36532,WS,PF_0010019_01,2020-02-15 13:00:00,"(2020, 7)",FG,EO,80300,2.41,20200215,19,36531
36533,HI,PF_0010019_01,2020-02-15 13:00:00,"(2020, 7)",FG,EI,80300,82.07,20200215,19,36524
36534,EO,PF_0010019_01,2020-02-15 13:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,19,36525
36535,HE,PF_0010019_01,2020-02-15 13:00:00,"(2020, 7)",FG,EO,80300,46.11,20200215,19,36526
36536,HL,PF_0010019_01,2020-02-15 13:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,19,36523
36537,EI,PF_0010019_01,2020-02-15 13:00:00,"(2020, 7)",FG,NT,80300,2.9,20200215,19,36528
36538,EL,PF_0010019_01,2020-02-15 13:00:00,"(2020, 7)",FG,EL,80300,2.99,20200215,19,36529
36539,CI,PF_0010019_01,2020-02-15 13:00:00,"(2020, 7)",FG,EI,80300,459.84,20200215,19,36527
36540,TE,PF_0010019_01,2020-02-15 14:00:00,"(2020, 7)",FG,EO,80300,17.79,20200215,20,36551
36541,PO,PF_0010019_01,2020-02-15 14:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,20,36557
36542,PL,PF_0010019_01,2020-02-15 14:00:00,"(2020, 7)",FG,EL,80300,5.53,20200215,20,36556
36543,SO,PF_0010019_01,2020-02-15 14:00:00,"(2020, 7)",FG,NT,80300,300.0,20200215,20,36555
36544,SI,PF_0010019_01,2020-02-15 14:00:00,"(2020, 7)",FG,NT,80300,20.0,20200215,20,36554
36545,TL,PF_0010019_01,2020-02-15 14:00:00,"(2020, 7)",FG,NT,80300,90.0,20200215,20,36553
36546,TI,PF_0010019_01,2020-02-15 14:00:00,"(2020, 7)",FG,EI,80300,21.14,20200215,20,36552
36547,WS,PF_0010019_01,2020-02-15 14:00:00,"(2020, 7)",FG,EO,80300,1.45,20200215,20,36550
36548,RP,PF_0010019_01,2020-02-15 14:00:00,"(2020, 7)",FG,EO,80300,0.5,20200215,20,36558
36549,EL,PF_0010019_01,2020-02-15 14:00:00,"(2020, 7)",FG,EL,80300,3.04,20200215,20,36548
36550,HI,PF_0010019_01,2020-02-15 14:00:00,"(2020, 7)",FG,EI,80300,91.73,20200215,20,36541
36551,HL,PF_0010019_01,2020-02-15 14:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,20,36542
36552,PI,PF_0010019_01,2020-02-15 14:00:00,"(2020, 7)",FG,NT,80300,5.5,20200215,20,36543
36553,WD,PF_0010019_01,2020-02-15 14:00:00,"(2020, 7)",FG,EO,80300,4.7,20200215,20,36549
36554,HE,PF_0010019_01,2020-02-15 14:00:00,"(2020, 7)",FG,EO,80300,52.85,20200215,20,36545
36555,CI,PF_0010019_01,2020-02-15 14:00:00,"(2020, 7)",FG,EI,80300,534.5,20200215,20,36546
36556,EI,PF_0010019_01,2020-02-15 14:00:00,"(2020, 7)",FG,NT,80300,2.9,20200215,20,36547
36557,EO,PF_0010019_01,2020-02-15 14:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,20,36544
36558,TE,PF_0010019_01,2020-02-15 15:00:00,"(2020, 7)",FG,EO,80300,15.69,20200215,20,36569
36559,PO,PF_0010019_01,2020-02-15 15:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,20,36575
36560,PL,PF_0010019_01,2020-02-15 15:00:00,"(2020, 7)",FG,EL,80300,5.6,20200215,20,36574
36561,SO,PF_0010019_01,2020-02-15 15:00:00,"(2020, 7)",FG,NT,80300,300.0,20200215,20,36573
36562,SI,PF_0010019_01,2020-02-15 15:00:00,"(2020, 7)",FG,NT,80300,20.0,20200215,20,36572
36563,TL,PF_0010019_01,2020-02-15 15:00:00,"(2020, 7)",FG,NT,80300,90.0,20200215,20,36571
36564,TI,PF_0010019_01,2020-02-15 15:00:00,"(2020, 7)",FG,EI,80300,19.56,20200215,20,36570
36565,WS,PF_0010019_01,2020-02-15 15:00:00,"(2020, 7)",FG,EO,80300,1.1,20200215,20,36568
36566,HL,PF_0010019_01,2020-02-15 15:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,20,36576
36567,EL,PF_0010019_01,2020-02-15 15:00:00,"(2020, 7)",FG,EL,80300,3.04,20200215,20,36566
36568,WD,PF_0010019_01,2020-02-15 15:00:00,"(2020, 7)",FG,EO,80300,7.05,20200215,20,36567
36569,HI,PF_0010019_01,2020-02-15 15:00:00,"(2020, 7)",FG,EI,80300,92.73,20200215,20,36559
36570,RP,PF_0010019_01,2020-02-15 15:00:00,"(2020, 7)",FG,EO,80300,0.35,20200215,20,36560
36571,PI,PF_0010019_01,2020-02-15 15:00:00,"(2020, 7)",FG,NT,80300,5.5,20200215,20,36561
36572,HE,PF_0010019_01,2020-02-15 15:00:00,"(2020, 7)",FG,EO,80300,70.25,20200215,20,36563
36573,CI,PF_0010019_01,2020-02-15 15:00:00,"(2020, 7)",FG,EI,80300,541.35,20200215,20,36564
36574,EO,PF_0010019_01,2020-02-15 15:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,20,36562
36575,EI,PF_0010019_01,2020-02-15 15:00:00,"(2020, 7)",FG,NT,80300,2.9,20200215,20,36565
36576,HL,PF_0010019_01,2020-02-15 16:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,19,36588
36577,EL,PF_0010019_01,2020-02-15 16:00:00,"(2020, 7)",FG,EL,80300,3.03,20200215,19,36594
36578,EI,PF_0010019_01,2020-02-15 16:00:00,"(2020, 7)",FG,NT,80300,2.9,20200215,19,36593
36579,CI,PF_0010019_01,2020-02-15 16:00:00,"(2020, 7)",FG,EI,80300,520.21,20200215,19,36592
36580,HE,PF_0010019_01,2020-02-15 16:00:00,"(2020, 7)",FG,EO,80300,74.89,20200215,19,36591
36581,EO,PF_0010019_01,2020-02-15 16:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,19,36590
36582,PI,PF_0010019_01,2020-02-15 16:00:00,"(2020, 7)",FG,NT,80300,5.5,20200215,19,36589
36583,HI,PF_0010019_01,2020-02-15 16:00:00,"(2020, 7)",FG,EI,80300,93.02,20200215,19,36587
36584,RP,PF_0010019_01,2020-02-15 16:00:00,"(2020, 7)",FG,EO,80300,0.47,20200215,19,36586
36585,PO,PF_0010019_01,2020-02-15 16:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,19,36585
36586,SO,PF_0010019_01,2020-02-15 16:00:00,"(2020, 7)",FG,NT,80300,300.0,20200215,19,36583
36587,SI,PF_0010019_01,2020-02-15 16:00:00,"(2020, 7)",FG,NT,80300,20.0,20200215,19,36582
36588,TL,PF_0010019_01,2020-02-15 16:00:00,"(2020, 7)",FG,NT,80300,90.0,20200215,19,36581
36589,TI,PF_0010019_01,2020-02-15 16:00:00,"(2020, 7)",FG,EI,80300,18.96,20200215,19,36580
36590,TE,PF_0010019_01,2020-02-15 16:00:00,"(2020, 7)",FG,EO,80300,14.73,20200215,19,36579
36591,WS,PF_0010019_01,2020-02-15 16:00:00,"(2020, 7)",FG,EO,80300,1.55,20200215,19,36578
36592,WD,PF_0010019_01,2020-02-15 16:00:00,"(2020, 7)",FG,EO,80300,6.79,20200215,19,36577
36593,PL,PF_0010019_01,2020-02-15 16:00:00,"(2020, 7)",FG,EL,80300,5.64,20200215,19,36584
36594,EI,PF_0010019_01,2020-02-15 17:00:00,"(2020, 7)",FG,NT,80300,2.9,20200215,20,36605
36595,EO,PF_0010019_01,2020-02-15 17:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,20,36606
36596,TL,PF_0010019_01,2020-02-15 17:00:00,"(2020, 7)",FG,NT,80300,90.0,20200215,20,36607
36597,WD,PF_0010019_01,2020-02-15 17:00:00,"(2020, 7)",FG,EO,80300,6.05,20200215,20,36611
36598,PI,PF_0010019_01,2020-02-15 17:00:00,"(2020, 7)",FG,NT,80300,5.5,20200215,20,36609
36599,SI,PF_0010019_01,2020-02-15 17:00:00,"(2020, 7)",FG,NT,80300,20.0,20200215,20,36610
36600,TI,PF_0010019_01,2020-02-15 17:00:00,"(2020, 7)",FG,EI,80300,17.99,20200215,20,36604
36601,WS,PF_0010019_01,2020-02-15 17:00:00,"(2020, 7)",FG,EO,80300,1.35,20200215,20,36608
36602,PO,PF_0010019_01,2020-02-15 17:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,20,36612
36603,HE,PF_0010019_01,2020-02-15 17:00:00,"(2020, 7)",FG,EO,80300,80.05,20200215,20,36603
36604,CI,PF_0010019_01,2020-02-15 17:00:00,"(2020, 7)",FG,EI,80300,497.75,20200215,20,36601
36605,EL,PF_0010019_01,2020-02-15 17:00:00,"(2020, 7)",FG,EL,80300,3.01,20200215,20,36595
36606,HL,PF_0010019_01,2020-02-15 17:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,20,36596
36607,RP,PF_0010019_01,2020-02-15 17:00:00,"(2020, 7)",FG,EO,80300,0.1,20200215,20,36597
36608,SO,PF_0010019_01,2020-02-15 17:00:00,"(2020, 7)",FG,NT,80300,300.0,20200215,20,36602
36609,PL,PF_0010019_01,2020-02-15 17:00:00,"(2020, 7)",FG,EL,80300,5.67,20200215,20,36599
36610,HI,PF_0010019_01,2020-02-15 17:00:00,"(2020, 7)",FG,EI,80300,92.86,20200215,20,36600
36611,TE,PF_0010019_01,2020-02-15 17:00:00,"(2020, 7)",FG,EO,80300,13.78,20200215,20,36598
36612,RP,PF_0010019_01,2020-02-15 18:00:00,"(2020, 7)",FG,EO,80300,0.25,20200215,20,36630
36613,HI,PF_0010019_01,2020-02-15 18:00:00,"(2020, 7)",FG,EI,80300,92.86,20200215,20,36629
36614,HL,PF_0010019_01,2020-02-15 18:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,20,36628
36615,PI,PF_0010019_01,2020-02-15 18:00:00,"(2020, 7)",FG,NT,80300,5.5,20200215,20,36627
36616,EO,PF_0010019_01,2020-02-15 18:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,20,36626
36617,HE,PF_0010019_01,2020-02-15 18:00:00,"(2020, 7)",FG,EO,80300,84.25,20200215,20,36625
36618,EI,PF_0010019_01,2020-02-15 18:00:00,"(2020, 7)",FG,NT,80300,2.9,20200215,20,36623
36619,EL,PF_0010019_01,2020-02-15 18:00:00,"(2020, 7)",FG,EL,80300,2.99,20200215,20,36622
36620,CI,PF_0010019_01,2020-02-15 18:00:00,"(2020, 7)",FG,EI,80300,499.5,20200215,20,36624
36621,WS,PF_0010019_01,2020-02-15 18:00:00,"(2020, 7)",FG,EO,80300,1.79,20200215,20,36620
36622,WD,PF_0010019_01,2020-02-15 18:00:00,"(2020, 7)",FG,EO,80300,3.35,20200215,20,36621
36623,PL,PF_0010019_01,2020-02-15 18:00:00,"(2020, 7)",FG,EL,80300,5.7,20200215,20,36614
36624,SO,PF_0010019_01,2020-02-15 18:00:00,"(2020, 7)",FG,NT,80300,300.0,20200215,20,36615
36625,SI,PF_0010019_01,2020-02-15 18:00:00,"(2020, 7)",FG,NT,80300,20.0,20200215,20,36616
36626,PO,PF_0010019_01,2020-02-15 18:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,20,36613
36627,TI,PF_0010019_01,2020-02-15 18:00:00,"(2020, 7)",FG,EI,80300,16.89,20200215,20,36618
36628,TE,PF_0010019_01,2020-02-15 18:00:00,"(2020, 7)",FG,EO,80300,12.83,20200215,20,36619
36629,TL,PF_0010019_01,2020-02-15 18:00:00,"(2020, 7)",FG,NT,80300,90.0,20200215,20,36617
36630,SI,PF_0010019_01,2020-02-15 19:00:00,"(2020, 7)",FG,NT,80300,20.0,20200215,19,36641
36631,CI,PF_0010019_01,2020-02-15 19:00:00,"(2020, 7)",FG,EI,80300,500.37,20200215,19,36648
36632,PL,PF_0010019_01,2020-02-15 19:00:00,"(2020, 7)",FG,EL,80300,5.72,20200215,19,36647
36633,HE,PF_0010019_01,2020-02-15 19:00:00,"(2020, 7)",FG,EO,80300,90.37,20200215,19,36646
36634,RP,PF_0010019_01,2020-02-15 19:00:00,"(2020, 7)",FG,EO,80300,1.0,20200215,19,36645
36635,SO,PF_0010019_01,2020-02-15 19:00:00,"(2020, 7)",FG,NT,80300,300.0,20200215,19,36644
36636,WS,PF_0010019_01,2020-02-15 19:00:00,"(2020, 7)",FG,EO,80300,1.11,20200215,19,36643
36637,HI,PF_0010019_01,2020-02-15 19:00:00,"(2020, 7)",FG,EI,80300,92.69,20200215,19,36642
36638,EI,PF_0010019_01,2020-02-15 19:00:00,"(2020, 7)",FG,NT,80300,2.9,20200215,19,36640
36639,PI,PF_0010019_01,2020-02-15 19:00:00,"(2020, 7)",FG,NT,80300,5.5,20200215,19,36633
36640,EL,PF_0010019_01,2020-02-15 19:00:00,"(2020, 7)",FG,EL,80300,2.96,20200215,19,36638
36641,TE,PF_0010019_01,2020-02-15 19:00:00,"(2020, 7)",FG,EO,80300,12.11,20200215,19,36637
36642,EO,PF_0010019_01,2020-02-15 19:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,19,36636
36643,WD,PF_0010019_01,2020-02-15 19:00:00,"(2020, 7)",FG,EO,80300,5.11,20200215,19,36635
36644,TI,PF_0010019_01,2020-02-15 19:00:00,"(2020, 7)",FG,EI,80300,15.97,20200215,19,36634
36645,PO,PF_0010019_01,2020-02-15 19:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,19,36632
36646,TL,PF_0010019_01,2020-02-15 19:00:00,"(2020, 7)",FG,NT,80300,90.0,20200215,19,36631
36647,HL,PF_0010019_01,2020-02-15 19:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,19,36639
36648,EL,PF_0010019_01,2020-02-15 20:00:00,"(2020, 7)",FG,EL,80300,2.94,20200215,20,36660
36649,RP,PF_0010019_01,2020-02-15 20:00:00,"(2020, 7)",FG,EO,80300,1.0,20200215,20,36661
36650,TI,PF_0010019_01,2020-02-15 20:00:00,"(2020, 7)",FG,EI,80300,15.42,20200215,20,36662
36651,SO,PF_0010019_01,2020-02-15 20:00:00,"(2020, 7)",FG,NT,80300,300.0,20200215,20,36666
36652,WD,PF_0010019_01,2020-02-15 20:00:00,"(2020, 7)",FG,EO,80300,6.4,20200215,20,36664
36653,PL,PF_0010019_01,2020-02-15 20:00:00,"(2020, 7)",FG,EL,80300,5.73,20200215,20,36665
36654,HI,PF_0010019_01,2020-02-15 20:00:00,"(2020, 7)",FG,EI,80300,92.72,20200215,20,36659
36655,PO,PF_0010019_01,2020-02-15 20:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,20,36663
36656,TL,PF_0010019_01,2020-02-15 20:00:00,"(2020, 7)",FG,NT,80300,90.0,20200215,20,36658
36657,HE,PF_0010019_01,2020-02-15 20:00:00,"(2020, 7)",FG,EO,80300,90.8,20200215,20,36651
36658,WS,PF_0010019_01,2020-02-15 20:00:00,"(2020, 7)",FG,EO,80300,2.8,20200215,20,36656
36659,CI,PF_0010019_01,2020-02-15 20:00:00,"(2020, 7)",FG,EI,80300,508.1,20200215,20,36649
36660,TE,PF_0010019_01,2020-02-15 20:00:00,"(2020, 7)",FG,EO,80300,10.21,20200215,20,36650
36661,EI,PF_0010019_01,2020-02-15 20:00:00,"(2020, 7)",FG,NT,80300,2.9,20200215,20,36652
36662,HL,PF_0010019_01,2020-02-15 20:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,20,36657
36663,SI,PF_0010019_01,2020-02-15 20:00:00,"(2020, 7)",FG,NT,80300,20.0,20200215,20,36654
36664,PI,PF_0010019_01,2020-02-15 20:00:00,"(2020, 7)",FG,NT,80300,5.5,20200215,20,36655
36665,EO,PF_0010019_01,2020-02-15 20:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,20,36653
36666,EI,PF_0010019_01,2020-02-15 21:00:00,"(2020, 7)",FG,NT,80300,2.9,20200215,20,36684
36667,SI,PF_0010019_01,2020-02-15 21:00:00,"(2020, 7)",FG,NT,80300,20.0,20200215,20,36676
36668,EL,PF_0010019_01,2020-02-15 21:00:00,"(2020, 7)",FG,EL,80300,2.91,20200215,20,36682
36669,WD,PF_0010019_01,2020-02-15 21:00:00,"(2020, 7)",FG,EO,80300,6.3,20200215,20,36681
36670,WS,PF_0010019_01,2020-02-15 21:00:00,"(2020, 7)",FG,EO,80300,2.36,20200215,20,36680
36671,TE,PF_0010019_01,2020-02-15 21:00:00,"(2020, 7)",FG,EO,80300,9.13,20200215,20,36679
36672,TI,PF_0010019_01,2020-02-15 21:00:00,"(2020, 7)",FG,EI,80300,15.53,20200215,20,36678
36673,TL,PF_0010019_01,2020-02-15 21:00:00,"(2020, 7)",FG,NT,80300,90.0,20200215,20,36677
36674,CI,PF_0010019_01,2020-02-15 21:00:00,"(2020, 7)",FG,EI,80300,500.45,20200215,20,36683
36675,SO,PF_0010019_01,2020-02-15 21:00:00,"(2020, 7)",FG,NT,80300,300.0,20200215,20,36675
36676,PO,PF_0010019_01,2020-02-15 21:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,20,36673
36677,RP,PF_0010019_01,2020-02-15 21:00:00,"(2020, 7)",FG,EO,80300,1.0,20200215,20,36672
36678,HI,PF_0010019_01,2020-02-15 21:00:00,"(2020, 7)",FG,EI,80300,92.69,20200215,20,36671
36679,HL,PF_0010019_01,2020-02-15 21:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,20,36670
36680,PI,PF_0010019_01,2020-02-15 21:00:00,"(2020, 7)",FG,NT,80300,5.5,20200215,20,36669
36681,EO,PF_0010019_01,2020-02-15 21:00:00,"(2020, 7)",FG,NT,80300,0.0,20200215,20,36668
36682,HE,PF_0010019_01,2020-02-15 21:00:00,"(2020, 7)",FG,EO,80300,92.0,20200215,20,36667
36683,PL,PF_0010019_01,2020-02-15 21:00:00,"(2020, 7)",FG,EL,80300,5.74,20200215,20,36674
